892252973648289793,warren_stearman,2018-03-19 05:12:58,975600997442744321,[]
705366058757132288,CodingFlux_,2018-03-19 05:12:55,975600986113871872,"['Python', 'programming']"
826406533911158784,hrabiaKent,2018-03-19 05:12:31,975600886238998528,"['MachineLearning', 'DeepLearning']"
257842996,arichduvet,2018-03-19 05:12:06,975600780475592704,"['python', 'TensorFlow']"
320038481,AnalytixLabs,2018-03-19 05:10:13,975600308230508544,"['DataScience', 'Analytics', 'Python']"
822464066379771904,LawrenceTomm,2018-03-19 05:10:07,975600279294042112,"['python', 'python4hackers', 'cybersecurity', 'infosec']"
725607975201591296,code__tutorials,2018-03-19 06:14:38,975616517202235392,"['Python', 'DataScience', 'DeepLearning']"
3314148722,python_devv,2018-03-19 06:14:18,975616435149070336,['Python']
766149091835412480,Python009,2018-03-19 06:14:15,975616419571404800,"['Video', 'great', 'Python']"
850145300241141762,ReadySetGameDev,2018-03-19 06:13:19,975616187123027969,[]
2435031035,ozalladavid,2018-03-19 06:13:16,975616174145843201,['golang']
737930060968165377,python_planet,2018-03-19 06:13:08,975616139232530432,['python']
866930936,manasrnkar,2018-03-20 05:26:58,975966908116885504,['python']
297866224,Enaunimes,2018-03-20 05:25:58,975966656315908096,['python']
218379543,Ashot_,2018-03-20 05:25:27,975966529048186881,"['Github', 'Python', 'exploit', 'tool', 'Shodan']"
854934678280777728,ShimpyInfotech,2018-03-20 05:25:01,975966420981788672,"['Python', 'Demo', 'Saturday', 'ShimpyInfotech', 'Training', 'Centre']"
565207825,Easytocount,2018-03-20 05:24:42,975966337951387648,"['Python', 'Demo', 'Saturday', 'ShimpyInfotech', 'Training', 'Centre']"
410541438,andrewtorkbaker,2018-03-20 05:24:35,975966308708663296,['Python']
4908885163,DeepSingularity,2018-03-20 05:22:36,975965812640030720,"['BigData', 'DeepLearning', 'MachineLearning']"
1495931731,jerinisready,2018-03-20 05:22:35,975965804897292288,[]
4908885163,DeepSingularity,2018-03-20 05:22:25,975965763092688896,"['BigData', 'DataScience', 'APIs', 'Java', 'C', 'CPP', 'Python', 'CSharp']"
4908885163,DeepSingularity,2018-03-20 05:22:21,975965748811067392,"['BigData', 'MachineLearning', 'DataScience', 'AI', 'Python', 'Books']"
4908885163,DeepSingularity,2018-03-20 05:22:17,975965729529868289,"['BigData', 'DeepLearning', 'MachineLearning', 'DataScience', 'AI', 'Caffe']"
108851150,iqbalabd,2018-03-20 05:22:15,975965721019662336,[]
931055758971752448,FullstackDevJS,2018-03-20 06:00:08,975975255960367104,"['Fullstack', 'Javascript', 'Angular', 'DevTips', 'React', 'Php', 'Python', 'Rails', 'ROR']"
4894792367,ITCrowdsource,2018-03-20 05:59:39,975975133553807360,"['tech', 'technology', 'future']"
774134663279353860,PowerITaus,2018-03-20 06:13:58,975978735798165504,[]
87491674,KiraMishima,2018-03-20 06:13:53,975978717259423744,"['Python', 'SQLServer', 'NodeJS']"
902495121605832705,PythonPosts,2018-03-20 06:13:38,975978653153726465,['python']
737930060968165377,python_planet,2018-03-20 06:13:19,975978573357113344,"['Python', 'programming']"
733580286844248064,django_tutorial,2018-03-20 06:13:07,975978522601803776,['python']
902732231398924288,innovat_it,2018-03-20 06:12:19,975978321640013824,[]
947664212654018561,pythoncapecoast,2018-03-20 06:11:32,975978123937361920,['python']
608396363,GeodesicDome55,2018-03-20 06:10:28,975977858270048256,"['micdrop', 'python']"
4012475225,HCI_MSci,2018-03-20 06:10:21,975977828540997632,"['Python', 'edtech', 'datascience']"
511740616,biconnections,2018-03-21 04:45:24,976318837728645120,"['DataAnalytics', 'Business']"
4598156482,addmilkfat,2018-03-21 04:45:13,976318789070573568,"['DataScience', 'abdsc', 'BigData']"
1684874610,iqonlinetrainin,2018-03-21 07:01:41,976353133528956928,"['Python', 'IQonlinetraining']"
876291216,ElenaRuchko,2018-03-21 07:00:35,976352854893088768,"['tech', 'PHP', 'Python', 'JavaScript']"
418307927,BeardySmeardy,2018-03-21 07:00:29,976352833783164929,"['Spectrum', 'InternetSpeed', 'automagic', 'python', 'corporateaccountability']"
14861462,sixfeetup,2018-03-21 07:00:12,976352759128653824,['Python']
1337001758,4realsim,2018-03-21 07:00:11,976352758189129728,"['Abaqus', 'Python']"
760239476,_testanic,2018-03-21 07:00:11,976352756704440321,['python']
